date_time,RC-095B,RC.LSC-127,RC.SC-012,RC.SC-031,RC.TG-145,RC.TG-167,RC.TG-167B,RC.TG-174,RC.TG.DC-144,RC.TG.DC-163,RC.TG.DC.JD-124,RC.TG.DC.JD-124B,RC.TG.DC.JD-125,RC.TG.RME-166B,RC.TG.RME-176,RC.TG.RME-RMSP,RC.USC-D03,RC.USC-J10,RC.USC-L21
2005-10-01 19:00:00+00:00,0.40876583763499996,0.47527725978999996,0.335027128548,0.406242688504,0.36944072016900004,0.314688725256,0.35238920020400005,0.275390515387,0.453541241621,0.419462514664,0.448625870282,,0.40025171163900003,0.36568228105899997,0.363923705722,0.27955888144900004,0.351154480484,0.34049143450400005,0.37459659642
2005-10-01 20:00:00+00:00,0.40876583763499996,0.47527725978999996,0.335027128548,0.406242688504,0.36944072016900004,0.314688725256,0.35238920020400005,0.275390515387,0.453541241621,0.419462514664,0.448625870282,,0.40025171163900003,0.36568228105899997,0.363923705722,0.27955888144900004,0.351154480484,0.34049143450400005,0.37459659642
2005-10-01 21:00:00+00:00,0.40876583763499996,0.47527725978999996,0.335027128548,0.406242688504,0.36944072016900004,0.314688725256,0.35238920020400005,0.275390515387,0.453541241621,0.419462514664,0.448625870282,,0.40025171163900003,0.36568228105899997,0.363923705722,0.27955888144900004,0.351154480484,0.34049143450400005,0.37459659642
2005-10-01 22:00:00+00:00,0.40876583763499996,0.47527725978999996,0.335027128548,0.406242688504,0.36944072016900004,0.314688725256,0.35238920020400005,0.275390515387,0.453541241621,0.419462514664,0.448625870282,,0.40025171163900003,0.36568228105899997,0.363923705722,0.27955888144900004,0.351154480484,0.34049143450400005,0.37459659642
2005-10-01 23:00:00+00:00,0.40876583763499996,0.47527725978999996,0.335027128548,0.406242688504,0.36944072016900004,0.314688725256,0.35238920020400005,0.275390515387,0.453541241621,0.419462514664,0.448625870282,,0.40025171163900003,0.36568228105899997,0.363923705722,0.27955888144900004,0.351154480484,0.34049143450400005,0.37459659642
2005-10-02 00:00:00+00:00,0.40876583763499996,0.47527725978999996,0.335027128548,0.406242688504,0.36944072016900004,0.314688725256,0.35238920020400005,0.275390515387,0.453541241621,0.419462514664,0.448625870282,,0.40025171163900003,0.36568228105899997,0.363923705722,0.27955888144900004,0.351154480484,0.34049143450400005,0.37459659642
2005-10-02 01:00:00+00:00,0.40876583763499996,0.47527725978999996,0.335027128548,0.406242688504,0.36944072016900004,0.314688725256,0.35238920020400005,0.275390515387,0.453541241621,0.419462514664,0.448625870282,,0.40025171163900003,0.36568228105899997,0.363923705722,0.27955888144900004,0.351154480484,0.34049143450400005,0.37459659642
2005-10-02 02:00:00+00:00,0.40876583763499996,0.47527725978999996,0.335027128548,0.406242688504,0.36944072016900004,0.314688725256,0.35238920020400005,0.275390515387,0.453541241621,0.419462514664,0.448625870282,,0.40025171163900003,0.36568228105899997,0.363923705722,0.27955888144900004,0.351154480484,0.34049143450400005,0.37459659642
2005-10-02 03:00:00+00:00,0.40876583763499996,0.47527725978999996,0.335027128548,0.406242688504,0.36944072016900004,0.314688725256,0.35238920020400005,0.275390515387,0.453541241621,0.419462514664,0.448625870282,,0.40025171163900003,0.36568228105899997,0.363923705722,0.27955888144900004,0.351154480484,0.34049143450400005,0.37459659642
2005-10-02 04:00:00+00:00,0.40876583763499996,0.47527725978999996,0.335027128548,0.406242688504,0.36944072016900004,0.314688725256,0.35238920020400005,0.275390515387,0.453541241621,0.419462514664,0.448625870282,,0.40025171163900003,0.36568228105899997,0.363923705722,0.27955888144900004,0.351154480484,0.34049143450400005,0.37459659642
2005-10-02 05:00:00+00:00,0.40876583763499996,0.47527725978999996,0.335027128548,0.406242688504,0.36944072016900004,0.314688725256,0.35238920020400005,0.275390515387,0.453541241621,0.419462514664,0.448625870282,,0.40025171163900003,0.36568228105899997,0.363923705722,0.27955888144900004,0.351154480484,0.34049143450400005,0.37459659642
2005-10-02 06:00:00+00:00,0.40876583763499996,0.47527725978999996,0.335027128548,0.406242688504,0.36944072016900004,0.314688725256,0.35238920020400005,0.275390515387,0.453541241621,0.419462514664,0.448625870282,,0.40025171163900003,0.36568228105899997,0.363923705722,0.27955888144900004,0.351154480484,0.34049143450400005,0.37459659642
2005-10-02 07:00:00+00:00,0.40876583763499996,0.47527725978999996,0.335027128548,0.406242688504,0.36944072016900004,0.314688725256,0.35238920020400005,0.275390515387,0.453541241621,0.419462514664,0.448625870282,,0.40025171163900003,0.36568228105899997,0.363923705722,0.27955888144900004,0.351154480484,0.34049143450400005,0.37459659642
2005-10-02 08:00:00+00:00,0.40876583763499996,0.47527725978999996,0.335027128548,0.406242688504,0.36944072016900004,0.314688725256,0.35238920020400005,0.275390515387,0.453541241621,0.419462514664,0.448625870282,,0.40025171163900003,0.36568228105899997,0.363923705722,0.27955888144900004,0.351154480484,0.34049143450400005,0.37459659642
2005-10-02 09:00:00+00:00,0.40876583763499996,0.47527725978999996,0.335027128548,0.406242688504,0.36944072016900004,0.314688725256,0.35238920020400005,0.275390515387,0.453541241621,0.419462514664,0.448625870282,,0.40025171163900003,0.36568228105899997,0.363923705722,0.27955888144900004,0.351154480484,0.34049143450400005,0.37459659642
2005-10-02 10:00:00+00:00,0.40876583763499996,0.47527725978999996,0.335027128548,0.406242688504,0.36944072016900004,0.314688725256,0.35238920020400005,0.275390515387,0.453541241621,0.419462514664,0.448625870282,,0.40025171163900003,0.36568228105899997,0.363923705722,0.27955888144900004,0.351154480484,0.34049143450400005,0.37459659642
2005-10-02 11:00:00+00:00,0.618200951684,0.7994363775319999,0.602186858316,0.75855513308,0.696245929898,0.529715714418,0.7726031584309999,0.593209241418,0.7988722864390001,0.8784648187630001,0.689071232148,,0.762943714454,0.678395061728,0.672029507333,0.561599054746,0.662401067141,0.633924554421,0.5874050686919999
2005-10-02 12:00:00+00:00,0.618200951684,0.7994363775319999,0.602186858316,0.75855513308,0.696245929898,0.529715714418,0.7726031584309999,0.593209241418,0.7988722864390001,0.8784648187630001,0.689071232148,,0.762943714454,0.678395061728,0.672029507333,0.561599054746,0.662401067141,0.633924554421,0.5874050686919999
2005-10-02 13:00:00+00:00,0.618200951684,0.7994363775319999,0.602186858316,0.75855513308,0.696245929898,0.529715714418,0.7726031584309999,0.593209241418,0.7988722864390001,0.8784648187630001,0.689071232148,,0.762943714454,0.678395061728,0.672029507333,0.561599054746,0.662401067141,0.633924554421,0.5874050686919999
2005-10-02 14:00:00+00:00,0.618200951684,0.7994363775319999,0.602186858316,0.75855513308,0.696245929898,0.529715714418,0.7726031584309999,0.593209241418,0.7988722864390001,0.8784648187630001,0.689071232148,,0.762943714454,0.678395061728,0.672029507333,0.561599054746,0.662401067141,0.633924554421,0.5874050686919999
2005-10-02 15:00:00+00:00,0.618200951684,0.7994363775319999,0.602186858316,0.75855513308,0.696245929898,0.529715714418,0.7726031584309999,0.593209241418,0.7988722864390001,0.8784648187630001,0.689071232148,,0.762943714454,0.678395061728,0.672029507333,0.561599054746,0.662401067141,0.633924554421,0.5874050686919999
2005-10-02 16:00:00+00:00,0.618200951684,0.7994363775319999,0.602186858316,0.75855513308,0.696245929898,0.529715714418,0.7726031584309999,0.593209241418,0.7988722864390001,0.8784648187630001,0.689071232148,,0.762943714454,0.678395061728,0.672029507333,0.561599054746,0.662401067141,0.633924554421,0.5874050686919999
2005-10-02 17:00:00+00:00,0.618200951684,0.7994363775319999,0.602186858316,0.75855513308,0.696245929898,0.529715714418,0.7726031584309999,0.593209241418,0.7988722864390001,0.8784648187630001,0.689071232148,,0.762943714454,0.678395061728,0.672029507333,0.561599054746,0.662401067141,0.633924554421,0.5874050686919999
2005-10-02 18:00:00+00:00,0.618200951684,0.7994363775319999,0.602186858316,0.75855513308,0.696245929898,0.529715714418,0.7726031584309999,0.593209241418,0.7988722864390001,0.8784648187630001,0.689071232148,,0.762943714454,0.678395061728,0.672029507333,0.561599054746,0.662401067141,0.633924554421,0.5874050686919999
2005-10-02 19:00:00+00:00,0.618200951684,0.7994363775319999,0.602186858316,0.75855513308,0.696245929898,0.529715714418,0.7726031584309999,0.593209241418,0.7988722864390001,0.8784648187630001,0.689071232148,,0.762943714454,0.678395061728,0.672029507333,0.561599054746,0.662401067141,0.633924554421,0.5874050686919999
2005-10-02 20:00:00+00:00,0.618200951684,0.7994363775319999,0.602186858316,0.75855513308,0.696245929898,0.529715714418,0.7726031584309999,0.593209241418,0.7988722864390001,0.8784648187630001,0.689071232148,,0.762943714454,0.678395061728,0.672029507333,0.561599054746,0.662401067141,0.633924554421,0.5874050686919999
2005-10-02 21:00:00+00:00,0.618200951684,0.7994363775319999,0.602186858316,0.75855513308,0.696245929898,0.529715714418,0.7726031584309999,0.593209241418,0.7988722864390001,0.8784648187630001,0.689071232148,,0.762943714454,0.678395061728,0.672029507333,0.561599054746,0.662401067141,0.633924554421,0.5874050686919999
2005-10-02 22:00:00+00:00,0.618200951684,0.7994363775319999,0.602186858316,0.75855513308,0.696245929898,0.529715714418,0.7726031584309999,0.593209241418,0.7988722864390001,0.8784648187630001,0.689071232148,,0.762943714454,0.678395061728,0.672029507333,0.561599054746,0.662401067141,0.633924554421,0.5874050686919999
2005-10-02 23:00:00+00:00,0.618200951684,0.7994363775319999,0.602186858316,0.75855513308,0.696245929898,0.529715714418,0.7726031584309999,0.593209241418,0.7988722864390001,0.8784648187630001,0.689071232148,,0.762943714454,0.678395061728,0.672029507333,0.561599054746,0.662401067141,0.633924554421,0.5874050686919999
2005-10-03 00:00:00+00:00,0.618200951684,0.7994363775319999,0.602186858316,0.75855513308,0.696245929898,0.529715714418,0.7726031584309999,0.593209241418,0.7988722864390001,0.8784648187630001,0.689071232148,,0.762943714454,0.678395061728,0.672029507333,0.561599054746,0.662401067141,0.633924554421,0.5874050686919999
2005-10-03 01:00:00+00:00,0.618200951684,0.7994363775319999,0.602186858316,0.75855513308,0.696245929898,0.529715714418,0.7726031584309999,0.593209241418,0.7988722864390001,0.8784648187630001,0.689071232148,,0.762943714454,0.678395061728,0.672029507333,0.561599054746,0.662401067141,0.633924554421,0.5874050686919999
2005-10-03 02:00:00+00:00,0.618200951684,0.7994363775319999,0.602186858316,0.75855513308,0.696245929898,0.529715714418,0.7726031584309999,0.593209241418,0.7988722864390001,0.8784648187630001,0.689071232148,,0.762943714454,0.678395061728,0.672029507333,0.561599054746,0.662401067141,0.633924554421,0.5874050686919999
2005-10-03 03:00:00+00:00,0.618200951684,0.7994363775319999,0.602186858316,0.75855513308,0.696245929898,0.529715714418,0.7726031584309999,0.593209241418,0.7988722864390001,0.8784648187630001,0.689071232148,,0.762943714454,0.678395061728,0.672029507333,0.561599054746,0.662401067141,0.633924554421,0.5874050686919999
2005-10-03 04:00:00+00:00,0.618200951684,0.7994363775319999,0.602186858316,0.75855513308,0.696245929898,0.529715714418,0.7726031584309999,0.593209241418,0.7988722864390001,0.8784648187630001,0.689071232148,,0.762943714454,0.678395061728,0.672029507333,0.561599054746,0.662401067141,0.633924554421,0.5874050686919999
2005-10-03 05:00:00+00:00,0.618200951684,0.7994363775319999,0.602186858316,0.75855513308,0.696245929898,0.529715714418,0.7726031584309999,0.593209241418,0.7988722864390001,0.8784648187630001,0.689071232148,,0.762943714454,0.678395061728,0.672029507333,0.561599054746,0.662401067141,0.633924554421,0.5874050686919999
2005-10-03 06:00:00+00:00,0.618200951684,0.7994363775319999,0.602186858316,0.75855513308,0.696245929898,0.529715714418,0.7726031584309999,0.593209241418,0.7988722864390001,0.8784648187630001,0.689071232148,,0.762943714454,0.678395061728,0.672029507333,0.561599054746,0.662401067141,0.633924554421,0.5874050686919999
2005-10-03 07:00:00+00:00,0.618200951684,0.7994363775319999,0.602186858316,0.75855513308,0.696245929898,0.529715714418,0.7726031584309999,0.593209241418,0.7988722864390001,0.8784648187630001,0.689071232148,,0.762943714454,0.678395061728,0.672029507333,0.561599054746,0.662401067141,0.633924554421,0.5874050686919999
2005-10-03 08:00:00+00:00,0.618200951684,0.7994363775319999,0.602186858316,0.75855513308,0.696245929898,0.529715714418,0.7726031584309999,0.593209241418,0.7988722864390001,0.8784648187630001,0.689071232148,,0.762943714454,0.678395061728,0.672029507333,0.561599054746,0.662401067141,0.633924554421,0.5874050686919999
2005-10-03 09:00:00+00:00,0.618200951684,0.7994363775319999,0.602186858316,0.75855513308,0.696245929898,0.529715714418,0.7726031584309999,0.593209241418,0.7988722864390001,0.8784648187630001,0.689071232148,,0.762943714454,0.678395061728,0.672029507333,0.561599054746,0.662401067141,0.633924554421,0.5874050686919999
2005-10-03 10:00:00+00:00,0.618200951684,0.7994363775319999,0.602186858316,0.75855513308,0.696245929898,0.529715714418,0.7726031584309999,0.593209241418,0.7988722864390001,0.8784648187630001,0.689071232148,,0.762943714454,0.678395061728,0.672029507333,0.561599054746,0.662401067141,0.633924554421,0.5874050686919999
2005-10-03 11:00:00+00:00,0.534416178624,0.40021971723300004,0.528880903491,0.513400472716,0.445058417928,0.377646078341,0.379347936831,0.273229819474,0.529489709614,0.439019189765,0.547866583873,,0.417611296333,0.33102522812699997,0.39595152366700004,0.297961795983,0.331667407737,0.306878352656,0.34065193275899996
2005-10-03 12:00:00+00:00,0.534416178624,0.40021971723300004,0.528880903491,0.513400472716,0.445058417928,0.377646078341,0.379347936831,0.273229819474,0.529489709614,0.439019189765,0.547866583873,,0.417611296333,0.33102522812699997,0.39595152366700004,0.297961795983,0.331667407737,0.306878352656,0.34065193275899996
2005-10-03 13:00:00+00:00,0.534416178624,0.40021971723300004,0.528880903491,0.513400472716,0.445058417928,0.377646078341,0.379347936831,0.273229819474,0.529489709614,0.439019189765,0.547866583873,,0.417611296333,0.33102522812699997,0.39595152366700004,0.297961795983,0.331667407737,0.306878352656,0.34065193275899996
2005-10-03 14:00:00+00:00,0.534416178624,0.40021971723300004,0.528880903491,0.513400472716,0.445058417928,0.377646078341,0.379347936831,0.273229819474,0.529489709614,0.439019189765,0.547866583873,,0.417611296333,0.33102522812699997,0.39595152366700004,0.297961795983,0.331667407737,0.306878352656,0.34065193275899996
2005-10-03 15:00:00+00:00,0.534416178624,0.40021971723300004,0.528880903491,0.513400472716,0.445058417928,0.377646078341,0.379347936831,0.273229819474,0.529489709614,0.439019189765,0.547866583873,,0.417611296333,0.33102522812699997,0.39595152366700004,0.297961795983,0.331667407737,0.306878352656,0.34065193275899996
2005-10-03 16:00:00+00:00,0.534416178624,0.40021971723300004,0.528880903491,0.513400472716,0.445058417928,0.377646078341,0.379347936831,0.273229819474,0.529489709614,0.439019189765,0.547866583873,,0.417611296333,0.33102522812699997,0.39595152366700004,0.297961795983,0.331667407737,0.306878352656,0.34065193275899996
2005-10-03 17:00:00+00:00,0.534416178624,0.40021971723300004,0.528880903491,0.513400472716,0.445058417928,0.377646078341,0.379347936831,0.273229819474,0.529489709614,0.439019189765,0.547866583873,,0.417611296333,0.33102522812699997,0.39595152366700004,0.297961795983,0.331667407737,0.306878352656,0.34065193275899996
2005-10-03 18:00:00+00:00,0.534416178624,0.40021971723300004,0.528880903491,0.513400472716,0.445058417928,0.377646078341,0.379347936831,0.273229819474,0.529489709614,0.439019189765,0.547866583873,,0.417611296333,0.33102522812699997,0.39595152366700004,0.297961795983,0.331667407737,0.306878352656,0.34065193275899996
2005-10-03 19:00:00+00:00,0.534416178624,0.40021971723300004,0.528880903491,0.513400472716,0.445058417928,0.377646078341,0.379347936831,0.273229819474,0.529489709614,0.439019189765,0.547866583873,,0.417611296333,0.33102522812699997,0.39595152366700004,0.297961795983,0.331667407737,0.306878352656,0.34065193275899996
2005-10-03 20:00:00+00:00,0.534416178624,0.40021971723300004,0.528880903491,0.513400472716,0.445058417928,0.377646078341,0.379347936831,0.273229819474,0.529489709614,0.439019189765,0.547866583873,,0.417611296333,0.33102522812699997,0.39595152366700004,0.297961795983,0.331667407737,0.306878352656,0.34065193275899996
2005-10-03 21:00:00+00:00,0.534416178624,0.40021971723300004,0.528880903491,0.513400472716,0.445058417928,0.377646078341,0.379347936831,0.273229819474,0.529489709614,0.439019189765,0.547866583873,,0.417611296333,0.33102522812699997,0.39595152366700004,0.297961795983,0.331667407737,0.306878352656,0.34065193275899996
2005-10-03 22:00:00+00:00,0.534416178624,0.40021971723300004,0.528880903491,0.513400472716,0.445058417928,0.377646078341,0.379347936831,0.273229819474,0.529489709614,0.439019189765,0.547866583873,,0.417611296333,0.33102522812699997,0.39595152366700004,0.297961795983,0.331667407737,0.306878352656,0.34065193275899996
2005-10-03 23:00:00+00:00,0.534416178624,0.40021971723300004,0.528880903491,0.513400472716,0.445058417928,0.377646078341,0.379347936831,0.273229819474,0.529489709614,0.439019189765,0.547866583873,,0.417611296333,0.33102522812699997,0.39595152366700004,0.297961795983,0.331667407737,0.306878352656,0.34065193275899996
2005-10-04 00:00:00+00:00,0.534416178624,0.40021971723300004,0.528880903491,0.513400472716,0.445058417928,0.377646078341,0.379347936831,0.273229819474,0.529489709614,0.439019189765,0.547866583873,,0.417611296333,0.33102522812699997,0.39595152366700004,0.297961795983,0.331667407737,0.306878352656,0.34065193275899996
2005-10-04 01:00:00+00:00,0.534416178624,0.40021971723300004,0.528880903491,0.513400472716,0.445058417928,0.377646078341,0.379347936831,0.273229819474,0.529489709614,0.439019189765,0.547866583873,,0.417611296333,0.33102522812699997,0.39595152366700004,0.297961795983,0.331667407737,0.306878352656,0.34065193275899996
2005-10-04 02:00:00+00:00,0.534416178624,0.40021971723300004,0.528880903491,0.513400472716,0.445058417928,0.377646078341,0.379347936831,0.273229819474,0.529489709614,0.439019189765,0.547866583873,,0.417611296333,0.33102522812699997,0.39595152366700004,0.297961795983,0.331667407737,0.306878352656,0.34065193275899996
2005-10-04 03:00:00+00:00,0.534416178624,0.40021971723300004,0.528880903491,0.513400472716,0.445058417928,0.377646078341,0.379347936831,0.273229819474,0.529489709614,0.439019189765,0.547866583873,,0.417611296333,0.33102522812699997,0.39595152366700004,0.297961795983,0.331667407737,0.306878352656,0.34065193275899996
2005-10-04 04:00:00+00:00,0.534416178624,0.40021971723300004,0.528880903491,0.513400472716,0.445058417928,0.377646078341,0.379347936831,0.273229819474,0.529489709614,0.439019189765,0.547866583873,,0.417611296333,0.33102522812699997,0.39595152366700004,0.297961795983,0.331667407737,0.306878352656,0.34065193275899996
2005-10-04 05:00:00+00:00,0.534416178624,0.40021971723300004,0.528880903491,0.513400472716,0.445058417928,0.377646078341,0.379347936831,0.273229819474,0.529489709614,0.439019189765,0.547866583873,,0.417611296333,0.33102522812699997,0.39595152366700004,0.297961795983,0.331667407737,0.306878352656,0.34065193275899996
2005-10-04 06:00:00+00:00,0.534416178624,0.40021971723300004,0.528880903491,0.513400472716,0.445058417928,0.377646078341,0.379347936831,0.273229819474,0.529489709614,0.439019189765,0.547866583873,,0.417611296333,0.33102522812699997,0.39595152366700004,0.297961795983,0.331667407737,0.306878352656,0.34065193275899996
2005-10-04 07:00:00+00:00,0.534416178624,0.40021971723300004,0.528880903491,0.513400472716,0.445058417928,0.377646078341,0.379347936831,0.273229819474,0.529489709614,0.439019189765,0.547866583873,,0.417611296333,0.33102522812699997,0.39595152366700004,0.297961795983,0.331667407737,0.306878352656,0.34065193275899996
2005-10-04 08:00:00+00:00,0.534416178624,0.40021971723300004,0.528880903491,0.513400472716,0.445058417928,0.377646078341,0.379347936831,0.273229819474,0.529489709614,0.439019189765,0.547866583873,,0.417611296333,0.33102522812699997,0.39595152366700004,0.297961795983,0.331667407737,0.306878352656,0.34065193275899996
2005-10-04 09:00:00+00:00,0.534416178624,0.40021971723300004,0.528880903491,0.513400472716,0.445058417928,0.377646078341,0.379347936831,0.273229819474,0.529489709614,0.439019189765,0.547866583873,,0.417611296333,0.33102522812699997,0.39595152366700004,0.297961795983,0.331667407737,0.306878352656,0.34065193275899996
2005-10-04 10:00:00+00:00,0.534416178624,0.40021971723300004,0.528880903491,0.513400472716,0.445058417928,0.377646078341,0.379347936831,0.273229819474,0.529489709614,0.439019189765,0.547866583873,,0.417611296333,0.33102522812699997,0.39595152366700004,0.297961795983,0.331667407737,0.306878352656,0.34065193275899996
2005-10-04 11:00:00+00:00,0.7866279069769999,0.711969812763,0.8954148471619999,0.916237193418,0.7362638420800001,0.7989406189020001,0.657085643869,0.822825573709,0.7331031873639999,0.705330490405,0.779077665564,,0.7655539143279999,0.701639048991,0.81237375955,0.623362726642,0.7087687902650001,0.707399318599,0.7114566284780001
2005-10-04 12:00:00+00:00,0.7866279069769999,0.711969812763,0.8954148471619999,0.916237193418,0.7362638420800001,0.7989406189020001,0.657085643869,0.822825573709,0.7331031873639999,0.705330490405,0.779077665564,,0.7655539143279999,0.701639048991,0.81237375955,0.623362726642,0.7087687902650001,0.707399318599,0.7114566284780001
2005-10-04 13:00:00+00:00,0.7866279069769999,0.711969812763,0.8954148471619999,0.916237193418,0.7362638420800001,0.7989406189020001,0.657085643869,0.822825573709,0.7331031873639999,0.705330490405,0.779077665564,,0.7655539143279999,0.701639048991,0.81237375955,0.623362726642,0.7087687902650001,0.707399318599,0.7114566284780001
2005-10-04 14:00:00+00:00,0.7866279069769999,0.711969812763,0.8954148471619999,0.916237193418,0.7362638420800001,0.7989406189020001,0.657085643869,0.822825573709,0.7331031873639999,0.705330490405,0.779077665564,,0.7655539143279999,0.701639048991,0.81237375955,0.623362726642,0.7087687902650001,0.707399318599,0.7114566284780001
